ID,name,website
802,"
Dream Daddy: A Dad Dating Simulator review
",https://www.pcgamer.com/dream-daddy-a-dad-dating-simulator-review/
803,"
Pyre review
",https://www.pcgamer.com/pyre-review/
804,"
Antihero review
",https://www.pcgamer.com/antihero-review/
805,"
Corsair K95 RGB Platinum review
",https://www.pcgamer.com/corsair-k95-rgb-platinum-review/
806,"
Hollow Knight review
",https://www.pcgamer.com/hollow-knight-review/
807,"
The Secret World: Legends review
",https://www.pcgamer.com/the-secret-world-legends-review/
808,"
WhiteFox mechanical keyboard review
",https://www.pcgamer.com/whitefox-mechanical-keyboard-review/
809,"
The Golf Club 2 review
",https://www.pcgamer.com/the-golf-club-2-review/
810,"
Netduma R1 is a serious router for gamers
",https://www.pcgamer.com/netduma-r1-is-a-serious-router-for-gamers/
811,"
Nex Machina review
",https://www.pcgamer.com/nex-machina-review/
812,"
Caveblazers review
",https://www.pcgamer.com/caveblazers-review/
813,"
Asus ROG Zephyrus review
",https://www.pcgamer.com/asus-rog-zephyrus-review/
814,"
Get Even review
",https://www.pcgamer.com/get-even-review/
815,"
Final Fantasy 14: Stormblood review
",https://www.pcgamer.com/final-fantasy-14-stormblood-review/
816,"
Rising Storm 2: Vietnam review
",https://www.pcgamer.com/rising-storm-2-vietnam-review/
817,"
Asus Strix GeForce GTX 1050 Ti review
",https://www.pcgamer.com/asus-strix-geforce-gtx-1050-ti-review/
818,"
The Elder Scrolls Online: Morrowind review
",https://www.pcgamer.com/the-elder-scrolls-online-morrowind-review/
819,"
Dirt 4 review
",https://www.pcgamer.com/dirt-4-review/
820,"
Tekken 7 review
",https://www.pcgamer.com/tekken-7-review/
821,"
Ultimate Epic Battle Simulator review
",https://www.pcgamer.com/ultimate-epic-battle-simulator-review/
822,"
Friday the 13th review
",https://www.pcgamer.com/friday-the-13th-review/
823,"
Tokyo 42 review
",https://www.pcgamer.com/tokyo-42-review/
824,"
The Long Journey Home review
",https://www.pcgamer.com/the-long-journey-home-review/
825,"
Mirage: Arcane Warfare review
",https://www.pcgamer.com/mirage-arcane-warfare-review/
826,"
Steel Division: Normandy 44 review
",https://www.pcgamer.com/steel-division-normandy-44-review/
827,"
Perception review
",https://www.pcgamer.com/perception-review/
828,"
Netgear Nighthawk S8000 gaming switch review
",https://www.pcgamer.com/netgear-nighthawk-s8000-gaming-switch-review/
829,"
Vanquish review
",https://www.pcgamer.com/vanquish-review/
830,"
Rime review
",https://www.pcgamer.com/rime-review/
831,"
The Fidelio Incident review
",https://www.pcgamer.com/the-fidelio-incident-review/
832,"
Endless Space 2 review
",https://www.pcgamer.com/endless-space-2-review/
833,"
Forza Horizon 3: Hot Wheels review
",https://www.pcgamer.com/forza-horizon-3-hot-wheels-review/
834,"
SteelSeries Rival 700 review
",https://www.pcgamer.com/steelseries-rival-700/
835,"
The Surge review
",https://www.pcgamer.com/the-surge-review/
836,"
Flinthook review
",https://www.pcgamer.com/flinthook-review/
837,"
Beat Cop review
",https://www.pcgamer.com/beat-cop-review/
838,"
Prey review
",https://www.pcgamer.com/prey-review/
839,"
Strafe review
",https://www.pcgamer.com/strafe-review/
840,"
Man O' War: Corsair review
",https://www.pcgamer.com/man-o-war-corsair-review/
841,"
What Remains of Edith Finch review
",https://www.pcgamer.com/what-remains-of-edith-finch-review/
842,"
Dawn of War 3 review
",https://www.pcgamer.com/dawn-of-war-3-review/
843,"
Everything review
",https://www.pcgamer.com/everything-review/
844,"
Scanner Sombre review
",https://www.pcgamer.com/scanner-sombre-review/
845,"
Syberia 3 review
",https://www.pcgamer.com/syberia-3-review/
846,"
Outlast 2 review
",https://www.pcgamer.com/outlast-2-review/
847,"
Little Nightmares review
",https://www.pcgamer.com/little-nightmares-review/
848,"
Full Throttle Remastered review
",https://www.pcgamer.com/full-throttle-remastered-review/
849,"
Mr Shifty review
",https://www.pcgamer.com/mr-shifty-review/
850,"
Zero Escape: The Nonary Games review
",https://www.pcgamer.com/zero-escape-the-nonary-games-review/
851,"
Radeon RX 580 review
",https://www.pcgamer.com/radeon-rx-580-review/
852,"
The Sexy Brutale review
",https://www.pcgamer.com/the-sexy-brutale-review/
853,"
Guardians of the Galaxy: Episode 1 review
",https://www.pcgamer.com/guardians-of-the-galaxy-episode-1-review/
854,"
Bayonetta review
",https://www.pcgamer.com/bayonetta-review/
855,"
The Signal From Tölva review
",https://www.pcgamer.com/the-signal-from-tlva-review/
856,"
Stellaris: Utopia review
",https://www.pcgamer.com/stellaris-utopia-review/
857,"
Battle Brothers review
",https://www.pcgamer.com/battle-brothers-review/
858,"
Yooka-Laylee review
",https://www.pcgamer.com/yooka-laylee-review/
859,"
Dark Souls 3: The Ringed City review
",https://www.pcgamer.com/dark-souls-3-the-ringed-city-review/
860,"
Thimbleweed Park review
",https://www.pcgamer.com/thimbleweed-park-review/
861,"
GeForce GTX 1080 Ti review
",https://www.pcgamer.com/geforce-gtx-1080-ti-review/
862,"
Corsair One Review
",https://www.pcgamer.com/corsair-one-review/
863,"
Rain World review
",https://www.pcgamer.com/rain-world-review/
864,"
Nier: Automata review
",https://www.pcgamer.com/nier-automata-review/
865,"
Desync review
",https://www.pcgamer.com/desync-review/
866,"
Netgear Nighthawk X10 Review
",https://www.pcgamer.com/netgear-nighthawk-x10-review/
867,"
The Hunter: Call of the Wild review
",https://www.pcgamer.com/the-hunter-call-of-the-wild-review/
868,"
Mass Effect: Andromeda review
",https://www.pcgamer.com/mass-effect-andromeda-review/
869,"
The Elder Scrolls: Legends review
",https://www.pcgamer.com/the-elder-scrolls-legends-review/
870,"
Styx: Shards of Darkness review
",https://www.pcgamer.com/styx-shards-of-darkness-review/
871,"
Ghost Recon Wildlands review
",https://www.pcgamer.com/ghost-recon-wildlands-review/
872,"
Deus Ex: A Criminal Past DLC review
",https://www.pcgamer.com/deus-ex-a-criminal-past-dlc-review/
873,"
Stories Untold review
",https://www.pcgamer.com/stories-untold-review/
874,"
Night in the Woods review
",https://www.pcgamer.com/night-in-the-woods-review/
875,"
Torment: Tides of Numenera review
",https://www.pcgamer.com/torment-tides-of-numenera-review/
876,"
Halo Wars 2 review
",https://www.pcgamer.com/halo-wars-2-review/
877,"
Intel Pentium G4560 Review: a great budget gaming CPU
",https://www.pcgamer.com/intel-pentium-g4560-review/
878,"
For Honor review
",https://www.pcgamer.com/for-honor-review/
879,"
Sniper Elite 4 review
",https://www.pcgamer.com/sniper-elite-4-review/
880,"
Take On Mars review
",https://www.pcgamer.com/take-on-mars-review/
881,"
WWE 2K17 review
",https://www.pcgamer.com/wwe-2k17-review/
882,"
Diluvion review
",https://www.pcgamer.com/diluvion-review/
883,"
Intel Core i3-7350K Review
",https://www.pcgamer.com/intel-core-i3-7350k-review/
884,"
Intel Core i5-7600K Review
",https://www.pcgamer.com/intel-core-i5-7600k-review/
885,"
GoNNER review
",https://www.pcgamer.com/gonner-review/
886,"
Intel Core i7-7700K Review
",https://www.pcgamer.com/intel-core-i7-7700k-review/
887,"
Resident Evil 7: Biohazard review
",https://www.pcgamer.com/resident-evil-7-biohazard-review/
888,"
Shadow Tactics: Blades of the Shogun review
",https://www.pcgamer.com/shadow-tactics-review/
889,"
Ladykiller in a Bind review
",https://www.pcgamer.com/ladykiller-in-a-bind-review/
890,"
The Walking Dead: A New Frontier episode one and two review
",https://www.pcgamer.com/the-walking-dead-a-new-frontier-episode-one-and-two-review/
891,"
The Dwarves review
",https://www.pcgamer.com/the-dwarves-review/
892,"
Space Hulk: Deathwing review
",https://www.pcgamer.com/space-hulk-deathwing-review/
893,"
Orwell review
",https://www.pcgamer.com/orwell-review/
894,"
Total War: Warhammer Realm of the Wood Elves review
",https://www.pcgamer.com/total-war-warhammer-realm-of-the-wood-elves-review/
895,"
Dead Rising 4 review
",https://www.pcgamer.com/dead-rising-4-review/
896,"
Steep review
",https://www.pcgamer.com/steep-review/
897,"
Watch Dogs 2 review
",https://www.pcgamer.com/watch-dogs-2-review/
898,"
Hitman: The Complete First Season review
",https://www.pcgamer.com/hitman-the-complete-first-season-review/
899,"
Killing Floor 2 review
",https://www.pcgamer.com/killing-floor-2-review/
900,"
Planet Coaster review
",https://www.pcgamer.com/planet-coaster-review-1/
901,"
Logitech Pro Gaming Mouse review
",https://www.pcgamer.com/logitech-pro-gaming-mouse-review/
902,"
Dishonored 2 review
",https://www.pcgamer.com/dishonored-2-review/
903,"
Owlboy review
",https://www.pcgamer.com/owlboy-review/
904,"
Tyranny review
",https://www.pcgamer.com/tyranny-review/
905,"
Call of Duty: Infinite Warfare review
",https://www.pcgamer.com/call-of-duty-infinite-warfare-pc-review/
906,"
Hitman Episode 6 review
",https://www.pcgamer.com/hitman-episode-6-review/
907,"
Football Manager 2017 review
",https://www.pcgamer.com/football-manager-2017-review/
908,"
GeForce GTX 1050 Ti review
",https://www.pcgamer.com/gtx-1050-ti-review/
909,"
GeForce GTX 1050 review
",https://www.pcgamer.com/geforce-gtx-1050-review/
910,"
Das Keyboard 4 Professional mechanical keyboard review
",https://www.pcgamer.com/das-keyboard-4-professional-mechanical-keyboard-review/
911,"
Clockwork Empires review
",https://www.pcgamer.com/clockwork-empires-review/
912,"
Titanfall 2 review
",https://www.pcgamer.com/titanfall-2-review/
913,"
Dark Souls 3: Ashes of Ariandel review
",https://www.pcgamer.com/dark-souls-3-ashes-of-ariandel-review/
914,"
Sunless Sea: Zubmariner review
",https://www.pcgamer.com/sunless-sea-zubmariner-review/
915,"
Battlefield 1 review
",https://www.pcgamer.com/battlefield-1-review/
916,"
Civilization 6 review
",https://www.pcgamer.com/civilization-6-review/
917,"
Shadow Warrior 2 review
",https://www.pcgamer.com/shadow-warrior-2-review/
918,"
Gears of War 4 review
",https://www.pcgamer.com/gears-of-war-4-pc-review/
919,"
Thumper review
",https://www.pcgamer.com/thumper-review/
920,"
FIFA 17 review
",https://www.pcgamer.com/fifa-17-review/
921,"
The Silver Case review
",https://www.pcgamer.com/the-silver-case-review/
922,"
Mafia 3 review
",https://www.pcgamer.com/mafia-3-review/
923,"
Slayer Shock review
",https://www.pcgamer.com/slayer-shock-review/
924,"
Deus Ex: System Rift review
",https://www.pcgamer.com/deus-ex-system-rift-review/
925,"
Hitman: Episode 5 review
",https://www.pcgamer.com/hitman-episode-5-review/
926,"
Fractured Space review
",https://www.pcgamer.com/fractured-space-review/
927,"
Pro Evolution Soccer 2017 review
",https://www.pcgamer.com/pro-evolution-soccer-2017-review/
928,"
Forza Horizon 3 review
",https://www.pcgamer.com/forza-horizon-3-review/
929,"
Event[0] review
",https://www.pcgamer.com/event0-review/
930,"
MSI GS73VR review—GTX 1060 goes mobile
",https://www.pcgamer.com/msi-gs73vr-reviewgtx-1060-goes-mobile/
931,"
Virginia review
",https://www.pcgamer.com/virginia-review/
932,"
Redout review
",https://www.pcgamer.com/redout-review/
933,"
ReCore review
",https://www.pcgamer.com/recore-review/
934,"
Mother Russia Bleeds review
",https://www.pcgamer.com/mother-russia-bleeds-review/
935,"
Intel Core i7-6950X Review
",https://www.pcgamer.com/intel-core-i7-6950x-review/
936,"
F1 2016 review
",https://www.pcgamer.com/f1-2016-review/
937,"
Intel Core i7-6900K Review
",https://www.pcgamer.com/intel-core-i7-6900k-review/
938,"
World of Warcraft: Legion review
",https://www.pcgamer.com/world-of-warcraft-legion-review/
939,"
Zotac GTX 1080 Amp Extreme review
",https://www.pcgamer.com/zotac-gtx-1080-amp-extreme-review/
940,"
Obduction review
",https://www.pcgamer.com/obduction-review/
941,"
Fallout 4: Nuka-World review
",https://www.pcgamer.com/fallout-4-nuka-world-review/
942,"
Master of Orion review
",https://www.pcgamer.com/master-of-orion-review/
943,"
N++ review
",https://www.pcgamer.com/n-review/
944,"
Intel Core i7-6850K Review
",https://www.pcgamer.com/intel-core-i7-6850k-review/
945,"
Hitman: Episode 4 review
",https://www.pcgamer.com/hitman-episode-4-review/
946,"
Intel Core i7-6800K Review
",https://www.pcgamer.com/intel-core-i7-6800k-review/
947,"
Grow Up review
",https://www.pcgamer.com/grow-up-review/
948,"
Deus Ex: Mankind Divided review
",https://www.pcgamer.com/deus-ex-mankind-divided-review/
949,"
No Man's Sky review
",https://www.pcgamer.com/no-mans-sky-review/
950,"
GeForce GTX 1060 Review
",https://www.pcgamer.com/geforce-gtx-1060-review/
951,"
Enderal: The Shards of Order — Skyrim mod review
",https://www.pcgamer.com/enderal-the-shards-of-order-skyrim-mod-review/
952,"
This Is The Police review
",https://www.pcgamer.com/this-is-the-police-review/
953,"
Total War: Warhammer - Call of the Beastmen review
",https://www.pcgamer.com/total-war-warhammer-call-of-the-beastmen-review/
954,"
Batman - The Telltale Series: Ep 1 review
",https://www.pcgamer.com/batman-the-telltale-series-ep-1-review/
955,"
Abzû review
",https://www.pcgamer.com/abzu-review/
956,"
Overcooked review
",https://www.pcgamer.com/overcooked-review/
957,"
Starbound review
",https://www.pcgamer.com/starbound-review/
958,"
Earth Defense Force 4.1: The Shadow of New Despair review
",https://www.pcgamer.com/earth-defense-force-41-the-shadow-of-new-despair-review/
959,"
Quadrilateral Cowboy review
",https://www.pcgamer.com/quadrilateral-cowboy-review/
960,"
Headlander review
",https://www.pcgamer.com/headlander-review/
961,"
Lovely Planet Arcade review
",https://www.pcgamer.com/lovely-planet-arcade-review/
962,"
I am Setsuna review
",https://www.pcgamer.com/i-am-setsuna-review/
963,"
The Technomancer review
",https://www.pcgamer.com/the-technomancer-review/
964,"
Necropolis review
",https://www.pcgamer.com/necropolis-review/
965,"
Inside review
",https://www.pcgamer.com/inside-review/
966,"
Furi review
",https://www.pcgamer.com/furi-review/
967,"
Lego Star Wars: The Force Awakens review
",https://www.pcgamer.com/lego-star-wars-the-force-awakens-review/
968,"
Brigador review
",https://www.pcgamer.com/brigador-review/
969,"
NZXT CAM 3.1 Review
",https://www.pcgamer.com/nzxt-cam-31-review/
970,"
The Radeon RX 480 review
",https://www.pcgamer.com/radeon-rx-480-review/
971,"
Mighty No. 9 review
",https://www.pcgamer.com/mighty-no-9-review/
972,"
Trials of the Blood Dragon review
",https://www.pcgamer.com/trials-of-the-blood-dragon-review/
973,"
VA-11 HALL-A review
",https://www.pcgamer.com/va-11-hall-a-review/
974,"
Captain Forever Remix review
",https://www.pcgamer.com/captain-forever-remix-review/
975,"
Sherlock Holmes: The Devil's Daughter review
",https://www.pcgamer.com/sherlock-holmes-the-devils-daughter-review/
976,"
Hearts of Iron 4 review
",https://www.pcgamer.com/hearts-of-iron-4-review/
977,"
Edge of Nowhere review
",https://www.pcgamer.com/edge-of-nowhere-review/
978,"
Mirror's Edge Catalyst review
",https://www.pcgamer.com/mirrors-edge-catalyst-review/
979,"
Dangerous Golf review
",https://www.pcgamer.com/dangerous-golf-review/
980,"
The GeForce GTX 1070 Review
",https://www.pcgamer.com/the-geforce-gtx-1070-review/
981,"
Hitman: Episode 3 review
",https://www.pcgamer.com/hitman-episode-3-review/
982,"
Overwatch review
",https://www.pcgamer.com/overwatch-review/
983,"
Shadwen review
",https://www.pcgamer.com/shadwen-review/
984,"
The Witcher 3: Blood and Wine review
",https://www.pcgamer.com/the-witcher-3-blood-and-wine-review/
985,"
Lumo review
",https://www.pcgamer.com/lumo-review/
986,"
Duskers review
",https://www.pcgamer.com/duskers-review/
987,"
Fallout 4: Far Harbor review
",https://www.pcgamer.com/fallout-4-far-harbor-review/
988,"
Total War: Warhammer review
",https://www.pcgamer.com/total-war-warhammer-review/
989,"
Final Fantasy X/X-2 HD Remaster review
",https://www.pcgamer.com/final-fantasy-xx-2-hd-remaster-review/
990,"
Doom review
",https://www.pcgamer.com/doom-review/
991,"
Homefront: The Revolution review
",https://www.pcgamer.com/homefront-the-revolution-review/
992,"
Nvidia GeForce GTX 1080 review
",https://www.pcgamer.com/gtx-1080-review/
993,"
Devialet Phantom review: this is my end-game speaker
",https://www.pcgamer.com/devialet-phantom-review-my-end-game-speaker/
994,"
Tree of Savior review
",https://www.pcgamer.com/tree-of-savior-review/
995,"
Battleborn review
",https://www.pcgamer.com/battleborn-review/
996,"
Stellaris review
",https://www.pcgamer.com/stellaris-review/
997,"
Logitech G900 Chaos Spectrum gaming mouse review
",https://www.pcgamer.com/logitech-g900-chaos-spectrum-gaming-mouse-review/
